0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,X,Y
0.0,1.0680396810166943,1.4201523530439424,0.89543198936423,0.6325132743324797,0.47250261617414413,0.35670668142383644,0.2602847410909366,0.17169465910295223,0.08560937333569107,0.08560937333569019,0.8554707719893777,0.1707428342398103,0.6694646640762425,0.25647744163836705,0.5287248484150293,0.34680396155265303,0.4191442575845281,0.4503903489932348,0.3270625381895016,0.5844763456658129,0.24324453501879262,0.7854081223525684,0.16222054618919746,1.139797489588383,0.08134822931038421,1.8853919252091036,0.0813482293103851,0.16317237105234206,0.24705183447136747,0.33696525806069033,0.44125652476545785,0.5767617770817255,0.7794885310879431,1.1358256354450031,1.8834059981374143,4.354720071789748,4.294898388626454,4.436065600341892,3.3124680809454494,3.1790856183502916,2.627740143195882,2.530705463457429,2.2147529207580066,2.2351574471856397,2.0328320338956303,2.2039113557769534,2.064078125304337,2.4239664514348425,2.3214919327806482,2.943170241431849,2.863655520114424,3.9073012177738997,3.8412324635136095,5.705097842575623,5.645276159412329,10.0,15.0
1.068039681016696,0.0,0.8554707719893813,0.6694646640762434,0.528724848415032,0.419144257584529,0.3270625381895025,0.2432445350187935,0.16222054618919657,0.08134822931038421,0.08134822931038421,1.420152353043946,0.16317237105234117,0.8954319893642291,0.24705183447136747,0.632513274332478,0.33696525806069033,0.47250261617414413,0.44125652476545874,0.35670668142383644,0.5767617770817233,0.26028474109093747,0.7794885310879427,0.17169465910295223,1.1358256354450007,0.08560937333569107,1.8834059981374096,0.08560937333569107,0.17074283423981118,0.25647744163836883,0.3468039615526557,0.45039034899323394,0.5844763456658129,0.7854081223525671,1.139797489588381,1.8853919252090998,4.294898388626455,4.3547200717897585,3.3124680809454503,4.436065600341902,2.6277401431958802,3.179085618350297,2.2147529207580057,2.5307054634574353,2.0328320338956294,2.2351574471856477,2.0640781253043343,2.2039113557769623,2.3214919327806447,2.423966451434849,2.8636555201144183,2.9431702414318544,3.8412324635136024,3.907301217773903,5.645276159412318,5.705097842575621,15.0,10.0
1.9080240056015025,1.5730127981483992,0.0,0.9209987352880802,0.6191451411596463,0.4513643061118966,0.33666334278243326,0.2441454458163772,0.16052857060373693,0.07991527311916347,0.07991527311916347,0.9322687007712327,0.15913252187291516,0.65287741102828,0.23856125089309188,0.49599507880279514,0.3219491901378113,0.38805199426705883,0.41741400880422397,0.30148911159477265,0.5409750423637374,0.22392640480281312,0.726262872714567,0.14928707054444423,1.0533033337246678,0.07485921655226413,1.7416966025590646,0.07485921655226413,0.15014979566461317,0.22737730528348532,0.3102750854596126,0.40657627797572626,0.5318213280281672,0.7192389870845304,1.0485905338040038,1.739340202598732,4.79176778651206,4.720786422773952,2.9586029974628216,3.2276888977447165,3.108751190836319,2.454552718846399,2.415129760831724,2.040236558711211,2.1062597051316905,1.866190670046227,2.06147167699552,1.895552684583392,2.256629662241254,2.135038615352357,2.7317232035094072,2.6373750832641107,3.619785166709674,3.5413913464443345,5.279210096189242,5.2082287324511345,10.0,25.0
1.936173210231221,1.4629534861769002,0.7395366762945201,0.6076692998238515,0.48477968039079666,0.38435440611548355,0.29932145212266015,0.22217861537803518,0.14796100921985023,0.07413572454399997,0.07413572454399908,0.9897325654860483,0.14858188895614877,0.7077896114746673,0.22466213432321958,0.5307656632551749,0.3059227588528728,0.40799612282988207,0.3999120757794272,0.31245600976483345,0.5218754033490041,0.22972869254234585,0.7043548287276322,0.15215874504883153,1.025318320473795,0.076023727896958,1.699123391746786,0.076023727896958,0.15193616653900044,0.22883837850301703,0.31028203539252175,0.4039590384413225,0.5252935303277875,0.7069776474095115,1.0270781469184365,1.7000033049691063,4.869604624475642,4.896110074120418,3.0094551421413787,3.5072923124875173,2.421854632385859,2.6661416359576178,2.0430237110650245,2.18301415880617,1.8685260660667495,1.9581712544038679,1.8881306983925885,1.950087207353413,2.114102776597716,2.1595066009375836,2.598901808629192,2.63413273712287,3.4780189463277784,3.5072923125478335,5.103886526752885,5.130391976397662,15.0,20.0
1.7434739284462175,1.6521697160572852,1.1602059310505224,0.0,0.6641708833814866,0.461556501870664,0.3369054979451569,0.2419205243200402,0.15832993119048133,0.07865606859231722,0.07865606859231722,0.9775975062726596,0.15629434317878665,0.6686598192471456,0.23377817227325703,0.4980544762728609,0.31491676102975674,0.3849862507180344,0.4077818872492216,0.29711956327795086,0.5280870756264764,0.21989592244103662,0.7086663049261395,0.14632704126670681,1.0275778782550127,0.07330918884551796,1.6990177551618606,0.07330918884551796,0.1469097141153659,0.22222661383566944,0.3029583667077862,0.3967363072372474,0.5187823915202192,0.701534503007827,1.0227941457687808,1.696625888918744,4.918119484399198,4.845220358063528,3.2479547447984984,3.2717067105985596,2.234658527863342,2.4504035475046866,2.45688405043237,2.015521900530798,2.0956715337586695,1.8323841852876939,2.030851339125253,1.855179821818881,2.2127282327003153,2.0861473341674066,2.672342211388102,2.5749177166525095,3.5368064259664016,3.4561685536408153,5.154776246292828,5.0818771199571575,10.0,35.0
1.7051029889528309,1.6332505381093156,1.1341010860617402,0.5611813006645621,0.4698856056700169,0.37762299869050775,0.29514638257456927,0.21924017523339323,0.14599915612913872,0.07314195743697471,0.07314195743697471,0.9903961843747071,0.14656867361875925,0.6871815144795477,0.22151824519187002,0.5130635621931692,0.3014293317417227,0.39518458638217613,0.3937155426506287,0.30345717476377043,0.5133794795614701,0.22357361007556786,0.692417848598732,0.14828118328443018,1.0074337578745847,0.0741412348040944,1.6689701735579978,0.0741412348040944,0.14828375593194565,0.22358390066562084,0.3035333151687203,0.3956393507709679,0.5149914514180316,0.6936505953804719,1.0082601162794242,1.6693833527604183,4.968529588466779,4.981421651413734,3.337567834318042,3.421313070741393,2.3517505041882476,2.577485559985445,2.0141531041893064,2.1118222906977673,1.8478008136880097,1.9001880602463208,1.86581716576847,1.8987190165147734,2.0856622346119322,2.108641321312473,2.560072654759011,2.577485559835637,3.4223336149092964,3.4366381344257917,5.01857501023274,5.031467073179695,15.0,30.0
1.69629239605419,1.66533367532735,1.0565447279082782,0.8020336227938447,0.0,0.5031898775280457,0.3497847629107067,0.24587818372335324,0.15941938781356413,0.07888118148264667,0.07888118148264667,0.9946272864546,0.15610533811702343,0.6794022918946059,0.232621984937186,0.5032347257604544,0.31254316753842115,0.3868586473380127,0.4041000963422796,0.2973532723677046,0.5229408623713967,0.21948364359468275,0.701573116138793,0.14581841094655612,1.0172423322625548,0.07299257482306931,1.681963613368376,0.07299257482306931,0.14615188834572113,0.22081755319134455,0.3006618133025212,0.39331833086658063,0.513943303323106,0.6947041630851274,1.0126400237948823,1.6796624591345395,4.965104528507036,4.89202494581525,3.341804707275915,3.305572451970547,2.431411867713358,2.4670505036329704,1.8501957981108577,2.0202701966755505,2.150856805812758,1.8295786384535173,2.040985259151293,1.8468200874577843,2.205143799563692,2.0724076774614764,2.6539697789254664,2.5544971500055866,3.5071904149067845,3.4259210713215853,5.107971692558677,5.034892109866892,10.0,45.0
1.6704623560980671,1.6557405431151953,1.0276355377555593,0.7636958018644737,0.4382708900717409,0.3686925281028577,0.29223265376708873,0.21808656861130693,0.14546611679091725,0.07291598122546628,0.07291598122546628,0.9981919117898137,0.14619780811094873,0.6872081978904996,0.22101333389143196,0.5108752343559333,0.300719286936288,0.39285100100644943,0.39268411425459915,0.30154801861516844,0.5118708525709184,0.22218080439607046,0.6901824947016948,0.14738091133551112,1.0039610607891343,0.0737002178445536,1.6629933070291425,0.0737002178445536,0.1474199600427033,0.2223369992248312,0.3019527034627396,0.3937455573555795,0.5127307096923746,0.6908304665028369,1.0043936284584758,1.6632095908638127,4.989676840349195,4.997458434287478,3.3929147020956814,3.414633872397749,2.5126991243828254,2.562639768718884,1.9713403217431829,2.0964449047198164,1.8350221351341816,1.886288957300171,1.8600751643869033,1.8861220705483208,2.080573220312189,2.0964449045040707,2.553317118203719,2.564446594809695,3.4122446298712776,3.421026744263318,5.002538239509624,5.010319833447907,15.0,40.0
1.6783968577672397,1.666222705307188,1.0249726988304282,0.7281929046209408,0.5959914304901712,0.0,0.38412655156953335,0.25723768699934,0.16338839192442567,0.08017033510320282,0.08017033510320282,1.0006243939103214,0.1572929484883856,0.684956340193204,0.23285591325517174,0.5070101783644789,0.31166566706786814,0.3890520361985379,0.40223994563907617,0.2984777576403035,0.5201980878268486,0.21998400805543206,0.6978282454770577,0.14600106439020877,1.0119162781796267,0.073041279920945,1.673351760837502,0.07304127992094411,0.14616405529356857,0.22063597166886062,0.3000862829190183,0.39214078422681053,0.5119511622572799,0.6915911896007891,1.007748362509905,1.6712678030026404,4.98536976398062,4.912477473505697,3.380014186134324,3.3264251033017116,2.5012055425974644,2.4830936578797758,1.9936486096453843,2.0309932309417436,1.6977434620742313,1.8356487196451328,2.0898836301006267,1.848836629085671,2.2177082407883733,2.070556959272216,2.6520617433898224,2.548401196693842,3.4964217139753018,3.4143164104832597,5.08751918187474,5.014626891399817,10.0,55.0
1.6635273041120229,1.6594696662968609,1.0090922281941612,0.7060570925037633,0.5610804077406621,0.3437755454429272,0.2850718104919272,0.21581036072740645,0.14467275801714496,0.07265028780334326,0.07265028780334326,1.0009769525638355,0.14592839319622897,0.6882256897104577,0.2208329014437389,0.5108989203931049,0.3005797040413416,0.3925005830565418,0.3925005830932684,0.3011330956177156,0.51156375185252,0.22182824482707808,0.6896667924083268,0.14713568563675494,1.0030950798121054,0.07357596128600186,1.661441388318797,0.07357596128600186,0.14716815950725426,0.22195814030907268,0.3014582991911352,0.39315377941401053,0.5120450284428477,0.690013458493413,1.0033234683721322,1.6615555825988104,4.995744799388351,5.001737795033359,3.4057934565623302,3.414918416539841,2.5438693878754233,2.5598698571722345,2.0597704356807327,2.0924770689055157,1.8001483271312058,1.8821578525537523,1.849526561102289,1.882157852590479,2.0764997790532096,2.0925885088252834,2.550702876819216,2.560427056406532,3.4093535871742033,3.4163864505818826,4.9982588819696705,5.004251877614678,15.0,50.0
